SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
54,2016,09,26,61437893,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
55,2016,09,26,61437894,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
56,2016,09,26,61438393,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
57,2016,09,26,61438393,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
58,2016,09,26,61438394,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
59,2016,09,26,61438394,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
60,2016,09,26,61439394,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
61,2016,09,26,61439395,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
62,2016,09,26,61441395,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
63,2016,09,26,61470403,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
64,2016,09,26,61470902,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
65,2016,09,26,61470903,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
66,2016,09,26,61471398,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
67,2016,09,26,61471398,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
68,2016,09,26,61471399,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
69,2016,09,26,61471399,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
70,2016,09,26,61471898,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
71,2016,09,26,61471899,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
72,2016,09,26,61472398,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
73,2016,09,26,61472458,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
74,2016,09,26,61473402,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
75,2016,09,26,61474006,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
76,2016,09,26,61474398,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
77,2016,09,26,61474462,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
78,2016,09,26,61475342,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
79,2016,09,26,61476134,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
80,2016,09,26,61480401,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
81,2016,09,26,61501453,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
82,2016,09,26,61502054,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
83,2016,09,26,61503090,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
84,2016,09,26,61503402,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
85,2016,09,26,61504471,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
86,2016,09,26,61505403,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
87,2016,09,26,61516279,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
88,2016,09,26,61516403,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
89,2016,09,26,61518178,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
90,2016,09,26,61518406,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
91,2016,09,26,61518670,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
92,2016,09,26,61519406,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
93,2016,09,26,61519762,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
94,2016,09,26,61519786,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
95,2016,09,26,61522052,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
96,2016,09,26,61522988,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
97,2016,09,26,61527407,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
98,2016,09,26,61528406,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
99,2016,09,26,61529405,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
