SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
83,2016,09,26,60600833,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
84,2016,09,26,60601133,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
85,2016,09,26,60601589,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
86,2016,09,26,60602478,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
87,2016,09,26,60602790,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
88,2016,09,26,60603725,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
89,2016,09,26,60604266,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
90,2016,09,26,60604686,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
91,2016,09,26,60605243,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
92,2016,09,26,60605647,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
93,2016,09,26,60605935,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
94,2016,09,26,60606666,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
95,2016,09,26,60607242,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
96,2016,09,26,60607974,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
97,2016,09,26,60608177,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
98,2016,09,26,60611900,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
99,2016,09,26,60612811,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
100,2016,09,26,60615069,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
101,2016,09,26,60617245,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
102,2016,09,26,60633398,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
103,2016,09,26,60633854,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
104,2016,09,26,60636244,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
105,2016,09,26,60637754,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
106,2016,09,26,60638251,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
107,2016,09,26,60639194,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
108,2016,09,26,60639446,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
109,2016,09,26,60640046,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
110,2016,09,26,60642248,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
111,2016,09,26,60647549,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
112,2016,09,26,60648254,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
113,2016,09,26,60648714,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
114,2016,09,26,60649254,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
115,2016,09,26,60650963,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
116,2016,09,26,60651255,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
117,2016,09,26,60652417,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
118,2016,09,26,60655118,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
119,2016,09,26,60656779,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
120,2016,09,26,60658256,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
121,2016,09,26,60658896,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
122,2016,09,26,60659256,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
123,2016,09,26,60660168,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
124,2016,09,26,60660312,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
125,2016,09,26,60663588,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
126,2016,09,26,60666289,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
127,2016,09,26,60668713,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
128,2016,09,26,60668725,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
129,2016,09,26,60669325,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
130,2016,09,26,60670256,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
131,2016,09,26,60670464,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
132,2016,09,26,60671257,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
133,2016,09,26,60672085,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
134,2016,09,26,60672541,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
135,2016,09,26,60673441,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
136,2016,09,26,60677257,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
137,2016,09,26,60677641,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
138,2016,09,26,60678257,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
139,2016,09,26,60678565,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
140,2016,09,26,60683257,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
141,2016,09,26,60690950,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
142,2016,09,26,60691216,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
143,2016,09,26,60692821,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
144,2016,09,26,60692881,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
145,2016,09,26,60693856,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
146,2016,09,26,60694258,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
147,2016,09,26,60695210,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
148,2016,09,26,60695258,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
149,2016,09,26,60695810,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
150,2016,09,26,60696218,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
151,2016,09,26,60699749,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
152,2016,09,26,60700260,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
153,2016,09,26,60700348,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
154,2016,09,26,60701261,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
155,2016,09,26,60705341,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
156,2016,09,26,60706261,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
157,2016,09,26,60706757,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
158,2016,09,26,60707261,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
159,2016,09,26,60709778,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
160,2016,09,26,60710262,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
161,2016,09,26,60710310,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
162,2016,09,26,60713262,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
163,2016,09,26,60716518,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
164,2016,09,26,60717260,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
165,2016,09,26,60717872,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
166,2016,09,26,60718581,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
167,2016,09,26,60719756,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
168,2016,09,26,60720262,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
169,2016,09,26,60720466,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
170,2016,09,26,60721263,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
171,2016,09,26,60721511,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
172,2016,09,26,60721643,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
173,2016,09,26,60723490,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
174,2016,09,26,60724055,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
175,2016,09,26,60725843,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
176,2016,09,26,60730263,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
177,2016,09,26,60733116,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
178,2016,09,26,60733264,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
179,2016,09,26,60734014,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
180,2016,09,26,60735118,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
181,2016,09,26,60735862,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
182,2016,09,26,60737264,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
183,2016,09,26,60738144,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
184,2016,09,26,60738264,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
185,2016,09,26,60738552,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
