SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
73,2016,09,26,44173124,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
74,2016,09,26,44183287,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
75,2016,09,26,44184123,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
76,2016,09,26,44184499,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
77,2016,09,26,44185124,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
78,2016,09,26,44189515,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
79,2016,09,26,44189647,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
80,2016,09,26,44220959,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
81,2016,09,26,44221123,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
82,2016,09,26,44222376,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
83,2016,09,26,44223123,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
84,2016,09,26,44286501,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
85,2016,09,26,44287140,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
86,2016,09,26,44287856,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
87,2016,09,26,44288141,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
88,2016,09,26,44292897,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
89,2016,09,26,44293141,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
90,2016,09,26,44293941,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
91,2016,09,26,44294001,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
92,2016,09,26,44294925,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
93,2016,09,26,44295141,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
94,2016,09,26,44329554,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
95,2016,09,26,44330150,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
96,2016,09,26,44330934,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
97,2016,09,26,44331149,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
98,2016,09,26,44352034,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
99,2016,09,26,44352150,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
100,2016,09,26,44353417,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
101,2016,09,26,44354153,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
102,2016,09,26,44356154,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
103,2016,09,26,44357905,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
104,2016,09,26,44357906,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
105,2016,09,26,44368154,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
106,2016,09,26,44368154,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
107,2016,09,26,44368155,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
108,2016,09,26,44368155,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
109,2016,09,26,44368654,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
110,2016,09,26,44368655,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
111,2016,09,26,44369155,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
112,2016,09,26,44369156,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
113,2016,09,26,44371156,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
114,2016,09,26,44416186,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
115,2016,09,26,44417162,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
116,2016,09,26,44419023,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
117,2016,09,26,44419163,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
118,2016,09,26,44479177,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
119,2016,09,26,44483148,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
120,2016,09,26,44483180,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
121,2016,09,26,44484575,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
122,2016,09,26,44486179,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
123,2016,09,26,44491180,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
