SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
43,2016,09,16,3306093,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
44,2016,09,16,3309094,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
45,2016,09,16,3328093,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
46,2016,09,16,3328093,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
47,2016,09,16,3328094,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
48,2016,09,16,3328094,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
49,2016,09,16,3328593,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
50,2016,09,16,3328594,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
51,2016,09,16,3329093,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
52,2016,09,16,3329094,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
53,2016,09,16,3331094,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
54,2016,09,16,3339309,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
55,2016,09,16,3340094,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
56,2016,09,16,3340690,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
57,2016,09,16,3341094,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
58,2016,09,16,3348097,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
59,2016,09,16,3379974,64,System,Button,0,Button Press Event detected.
60,2016,09,16,3381102,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
61,2016,09,16,3381102,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
62,2016,09,16,3381103,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
63,2016,09,16,3381103,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
64,2016,09,16,3381602,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
65,2016,09,16,3381603,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
66,2016,09,16,3382101,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
67,2016,09,16,3382102,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
68,2016,09,16,3382601,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
69,2016,09,16,3382602,4160,Physiological,WornDetection,0,Worn 
