SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
37,2016,09,26,54954630,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
38,2016,09,26,54965183,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
39,2016,09,26,54965631,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
40,2016,09,26,54969039,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
41,2016,09,26,54969631,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
42,2016,09,26,54970420,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
43,2016,09,26,54970684,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
44,2016,09,26,54972124,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
45,2016,09,26,54972632,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
46,2016,09,26,54975869,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
47,2016,09,26,54976469,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
48,2016,09,26,54977141,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
49,2016,09,26,54977633,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
50,2016,09,26,54978402,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
51,2016,09,26,54978634,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
52,2016,09,26,54980345,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
53,2016,09,26,54980549,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
54,2016,09,26,54981630,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
55,2016,09,26,54981634,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
56,2016,09,26,54982002,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
57,2016,09,26,54984270,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
58,2016,09,26,54984978,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
59,2016,09,26,54985637,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
60,2016,09,26,54986420,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
61,2016,09,26,54986636,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
62,2016,09,26,54987271,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
63,2016,09,26,54990872,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
64,2016,09,26,54992144,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
65,2016,09,26,54992636,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
66,2016,09,26,54996970,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
67,2016,09,26,54997637,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
68,2016,09,26,54997677,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
69,2016,09,26,54998638,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
70,2016,09,26,54998639,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
71,2016,09,26,55002640,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
72,2016,09,26,55002640,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
73,2016,09,26,55002641,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
74,2016,09,26,55002641,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
75,2016,09,26,55003142,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
76,2016,09,26,55003143,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
77,2016,09,26,55003642,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
78,2016,09,26,55003643,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
79,2016,09,26,55004142,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
80,2016,09,26,55004143,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
81,2016,09,26,55004642,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
82,2016,09,26,55004643,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
83,2016,09,26,55005140,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
84,2016,09,26,55005141,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
85,2016,09,26,55005641,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
86,2016,09,26,55006143,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
87,2016,09,26,55006144,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
88,2016,09,26,55006643,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
89,2016,09,26,55006644,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
90,2016,09,26,55006644,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
91,2016,09,26,55007642,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
92,2016,09,26,55007643,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
93,2016,09,26,55008140,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
94,2016,09,26,55008141,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
95,2016,09,26,55008390,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
96,2016,09,26,55008391,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
97,2016,09,26,55008640,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
98,2016,09,26,55008641,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
99,2016,09,26,55009640,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
100,2016,09,26,55009641,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
101,2016,09,26,55009890,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
102,2016,09,26,55009891,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
103,2016,09,26,55010140,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
104,2016,09,26,55010141,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
105,2016,09,26,55010390,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
106,2016,09,26,55010391,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
107,2016,09,26,55010640,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
108,2016,09,26,55010640,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
109,2016,09,26,55010641,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
110,2016,09,26,55010641,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
111,2016,09,26,55011142,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
112,2016,09,26,55011143,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
113,2016,09,26,55011643,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
114,2016,09,26,55012143,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
115,2016,09,26,55012144,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
116,2016,09,26,55012643,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
117,2016,09,26,55012644,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
118,2016,09,26,55012644,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
119,2016,09,26,55013140,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
120,2016,09,26,55013141,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
121,2016,09,26,55013641,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
122,2016,09,26,55014142,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
123,2016,09,26,55014143,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
124,2016,09,26,55015143,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
125,2016,09,26,55015144,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
126,2016,09,26,55015643,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
127,2016,09,26,55015644,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
128,2016,09,26,55017868,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
129,2016,09,26,55019409,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
130,2016,09,26,55020399,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
131,2016,09,26,55020643,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
132,2016,09,26,55025642,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
133,2016,09,26,55032118,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
134,2016,09,26,55032650,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
135,2016,09,26,55033868,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
136,2016,09,26,55034604,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
137,2016,09,26,55036033,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
138,2016,09,26,55036649,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
139,2016,09,26,55036681,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
140,2016,09,26,55037648,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
141,2016,09,26,55046629,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
142,2016,09,26,55046833,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
143,2016,09,26,55049426,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
144,2016,09,26,55049462,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
145,2016,09,26,55049786,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
146,2016,09,26,55049810,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
147,2016,09,26,55050650,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
148,2016,09,26,55052651,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
149,2016,09,26,55060652,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
150,2016,09,26,55062649,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
151,2016,09,26,55069653,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
152,2016,09,26,55070651,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
