SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
45,2016,09,26,62697431,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
46,2016,09,26,62699038,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
47,2016,09,26,62699698,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
48,2016,09,26,62700178,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
49,2016,09,26,62700454,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
50,2016,09,26,62701062,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
51,2016,09,26,62706062,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
52,2016,09,26,62706502,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
53,2016,09,26,62707062,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
54,2016,09,26,62707102,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
55,2016,09,26,62708794,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
56,2016,09,26,62709803,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
57,2016,09,26,62710126,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
58,2016,09,26,62714651,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
59,2016,09,26,62717004,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
60,2016,09,26,62718264,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
61,2016,09,26,62719064,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
62,2016,09,26,62720952,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
63,2016,09,26,62721066,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
64,2016,09,26,62722166,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
65,2016,09,26,62723425,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
66,2016,09,26,62723989,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
67,2016,09,26,62726066,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
68,2016,09,26,62726978,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
69,2016,09,26,62727066,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
70,2016,09,26,62728238,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
71,2016,09,26,62730699,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
72,2016,09,26,62731663,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
73,2016,09,26,62732227,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
74,2016,09,26,62732599,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
75,2016,09,26,62733496,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
76,2016,09,26,62734773,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
77,2016,09,26,62735073,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
78,2016,09,26,62735325,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
79,2016,09,26,62736074,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
80,2016,09,26,62736958,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
81,2016,09,26,62739155,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
82,2016,09,26,62740141,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
83,2016,09,26,62741997,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
84,2016,09,26,62743089,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
85,2016,09,26,62744075,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
86,2016,09,26,62744891,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
87,2016,09,26,62745075,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
88,2016,09,26,62745215,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
89,2016,09,26,62746224,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
90,2016,09,26,62746560,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
91,2016,09,26,62747770,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
92,2016,09,26,62747914,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
93,2016,09,26,62749739,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
94,2016,09,26,62750423,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
95,2016,09,26,62750927,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
96,2016,09,26,62752008,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
97,2016,09,26,62752076,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
98,2016,09,26,62752872,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
99,2016,09,26,62753078,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
100,2016,09,26,62753738,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
101,2016,09,26,62755501,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
102,2016,09,26,62756425,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
103,2016,09,26,62756977,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
104,2016,09,26,62757080,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
105,2016,09,26,62757081,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
106,2016,09,26,62758578,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
107,2016,09,26,62758579,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
108,2016,09,26,62759077,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
109,2016,09,26,62759827,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
110,2016,09,26,62759828,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
111,2016,09,26,62760077,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
112,2016,09,26,62760077,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
113,2016,09,26,62760078,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
114,2016,09,26,62760078,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
115,2016,09,26,62760577,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
116,2016,09,26,62760578,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
117,2016,09,26,62761077,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
118,2016,09,26,62761078,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
119,2016,09,26,62761577,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
120,2016,09,26,62761578,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
121,2016,09,26,62762081,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
122,2016,09,26,62764078,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
123,2016,09,26,62764079,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
124,2016,09,26,62764079,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
125,2016,09,26,62765081,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
126,2016,09,26,62766079,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
127,2016,09,26,62766486,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
128,2016,09,26,62768120,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
129,2016,09,26,62769079,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
130,2016,09,26,62771372,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
131,2016,09,26,62772079,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
132,2016,09,26,62772427,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
133,2016,09,26,62773833,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
134,2016,09,26,62774885,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
135,2016,09,26,62776080,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
136,2016,09,26,62776520,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
137,2016,09,26,62777080,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
138,2016,09,26,62777780,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
139,2016,09,26,62781884,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
140,2016,09,26,62782568,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
141,2016,09,26,62783080,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
142,2016,09,26,62785472,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
143,2016,09,26,62785532,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
144,2016,09,26,62791473,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
145,2016,09,26,62792081,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
146,2016,09,26,62792553,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
147,2016,09,26,62793082,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
148,2016,09,26,62793922,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
149,2016,09,26,62794065,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
150,2016,09,26,62796264,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
151,2016,09,26,62796864,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
152,2016,09,26,62797655,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
153,2016,09,26,62797751,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
154,2016,09,26,62800957,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
155,2016,09,26,62801085,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
156,2016,09,26,62801725,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
157,2016,09,26,62802089,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
158,2016,09,26,62806098,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
159,2016,09,26,62806230,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
160,2016,09,26,62807418,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
161,2016,09,26,62808017,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
162,2016,09,26,62808845,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
163,2016,09,26,62809090,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
164,2016,09,26,62809182,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
165,2016,09,26,62810090,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
166,2016,09,26,62812542,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
167,2016,09,26,62813090,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
168,2016,09,26,62813202,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
169,2016,09,26,62815915,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
170,2016,09,26,62817223,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
171,2016,09,26,62818092,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
172,2016,09,26,62819191,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
173,2016,09,26,62819563,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
174,2016,09,26,62822732,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
175,2016,09,26,62822996,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
176,2016,09,26,62824004,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
177,2016,09,26,62824092,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
178,2016,09,26,62824232,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
179,2016,09,26,62825093,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
180,2016,09,26,62825785,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
181,2016,09,26,62826093,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
182,2016,09,26,62827164,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
183,2016,09,26,62832095,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
184,2016,09,26,62833440,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
185,2016,09,26,62834097,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
186,2016,09,26,62834297,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
187,2016,09,26,62835024,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
188,2016,09,26,62836180,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
189,2016,09,26,62837500,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
190,2016,09,26,62838628,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
191,2016,09,26,62841097,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
192,2016,09,26,62844039,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
193,2016,09,26,62844095,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
194,2016,09,26,62844831,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
195,2016,09,26,62847101,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
196,2016,09,26,62849454,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
197,2016,09,26,62850102,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
198,2016,09,26,62850718,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
199,2016,09,26,62853102,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
200,2016,09,26,62853103,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
201,2016,09,26,62855602,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
202,2016,09,26,62855603,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
203,2016,09,26,62856102,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
204,2016,09,26,62856102,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
205,2016,09,26,62856103,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
206,2016,09,26,62856103,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
207,2016,09,26,62857103,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
208,2016,09,26,62858102,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
209,2016,09,26,62858103,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
210,2016,09,26,62858103,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
211,2016,09,26,62858602,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
212,2016,09,26,62858603,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
213,2016,09,26,62859099,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
214,2016,09,26,62860102,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
215,2016,09,26,62861847,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
216,2016,09,26,62861848,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
217,2016,09,26,62862603,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
218,2016,09,26,62862604,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
219,2016,09,26,62863353,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
220,2016,09,26,62863354,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
221,2016,09,26,62863603,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
222,2016,09,26,62863604,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
